idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
9285,291,2,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",No.,Hold on.,She would not,She was not
9286,291,2,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",No.,Hold on.,She was not,She would not
9287,291,3,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",No.,"Hang on, hang on.",She would not,She was not
9288,291,3,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",No.,"Hang on, hang on.",She was not,She would not
9289,291,4,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",That's not true.,Wait no.,She would not,She was not
9290,291,4,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",That's not true.,Wait no.,She was not,She would not
9291,291,5,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",That's not true.,"Hey, wait a minute.",She would not,She was not
9292,291,5,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",That's not true.,"Hey, wait a minute.",She was not,She would not
9293,291,6,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",That's not true.,Hold on.,She would not,She was not
9294,291,6,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",That's not true.,Hold on.,She was not,She would not
9295,291,7,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",That's not true.,"Hang on, hang on.",She would not,She was not
9296,291,7,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",That's not true.,"Hang on, hang on.",She was not,She would not
9297,291,8,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I doubt that.,Wait no.,She would not,She was not
9298,291,8,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I doubt that.,Wait no.,She was not,She would not
9299,291,9,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I doubt that.,"Hey, wait a minute.",She would not,She was not
9300,291,9,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I doubt that.,"Hey, wait a minute.",She was not,She would not
9301,291,10,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I doubt that.,Hold on.,She would not,She was not
9302,291,10,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I doubt that.,Hold on.,She was not,She would not
9303,291,11,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I doubt that.,"Hang on, hang on.",She would not,She was not
9304,291,11,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I doubt that.,"Hang on, hang on.",She was not,She would not
9305,291,12,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I don't think so.,Wait no.,She would not,She was not
9306,291,12,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I don't think so.,Wait no.,She was not,She would not
9307,291,13,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I don't think so.,"Hey, wait a minute.",She would not,She was not
9308,291,13,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I don't think so.,"Hey, wait a minute.",She was not,She would not
9309,291,14,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I don't think so.,Hold on.,She would not,She was not
9310,291,14,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I don't think so.,Hold on.,She was not,She would not
9311,291,15,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",I don't think so.,"Hang on, hang on.",She would not,She was not
9312,291,15,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",I don't think so.,"Hang on, hang on.",She was not,She would not
9313,292,0,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",No.,Wait no.,She would not,She was not
9314,292,0,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",No.,Wait no.,She was not,She would not
9315,292,1,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",No.,"Hey, wait a minute.",She would not,She was not
9316,292,1,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",No.,"Hey, wait a minute.",She was not,She would not
9317,292,2,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",No.,Hold on.,She would not,She was not
9318,292,2,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",No.,Hold on.,She was not,She would not
9319,292,3,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",No.,"Hang on, hang on.",She would not,She was not
9320,292,3,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",No.,"Hang on, hang on.",She was not,She would not
9321,292,4,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",That's not true.,Wait no.,She would not,She was not
9322,292,4,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",That's not true.,Wait no.,She was not,She would not
9323,292,5,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",That's not true.,"Hey, wait a minute.",She would not,She was not
9324,292,5,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",That's not true.,"Hey, wait a minute.",She was not,She would not
9325,292,6,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",That's not true.,Hold on.,She would not,She was not
9326,292,6,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",That's not true.,Hold on.,She was not,She would not
9327,292,7,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",That's not true.,"Hang on, hang on.",She would not,She was not
9328,292,7,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",That's not true.,"Hang on, hang on.",She was not,She would not
9329,292,8,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I doubt that.,Wait no.,She would not,She was not
9330,292,8,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I doubt that.,Wait no.,She was not,She would not
9331,292,9,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I doubt that.,"Hey, wait a minute.",She would not,She was not
9332,292,9,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I doubt that.,"Hey, wait a minute.",She was not,She would not
9333,292,10,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I doubt that.,Hold on.,She would not,She was not
9334,292,10,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I doubt that.,Hold on.,She was not,She would not
9335,292,11,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I doubt that.,"Hang on, hang on.",She would not,She was not
9336,292,11,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I doubt that.,"Hang on, hang on.",She was not,She would not
9337,292,12,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I don't think so.,Wait no.,She would not,She was not
9338,292,12,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I don't think so.,Wait no.,She was not,She would not
9339,292,13,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I don't think so.,"Hey, wait a minute.",She would not,She was not
9340,292,13,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I don't think so.,"Hey, wait a minute.",She was not,She would not
9341,292,14,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I don't think so.,Hold on.,She would not,She was not
9342,292,14,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I don't think so.,Hold on.,She was not,She would not
9343,292,15,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador.",I don't think so.,"Hang on, hang on.",She would not,She was not
9344,292,15,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve.",I don't think so.,"Hang on, hang on.",She was not,She would not
9345,293,0,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",No.,Wait no.,She would not,She was not
9346,293,0,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days.",No.,Wait no.,She was not,She would not
9347,293,1,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",No.,"Hey, wait a minute.",She would not,She was not
9348,293,1,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days.",No.,"Hey, wait a minute.",She was not,She would not
9349,293,2,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",No.,Hold on.,She would not,She was not
9350,293,2,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days.",No.,Hold on.,She was not,She would not
9351,293,3,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",No.,"Hang on, hang on.",She would not,She was not
9352,293,3,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days.",No.,"Hang on, hang on.",She was not,She would not
9353,293,4,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",That's not true.,Wait no.,She would not,She was not
9354,293,4,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days.",That's not true.,Wait no.,She was not,She would not
9355,293,5,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news.",That's not true.,"Hey, wait a minute.",She would not,She was not
